SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
135,Andra Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,521,VIZIANAGARAM,-,-,-,-,-,-,-,-,-,18.35,83.21,2025-11-27 04:00:00,0.5,2025-11-27,4
136,Andra Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,521,VIZIANAGARAM,-,-,-,-,-,-,-,-,-,18.35,83.21,2025-12-05 00:00:00,0.5,2025-12-05,0
137,Andra Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,521,VIZIANAGARAM,-,-,-,-,-,-,-,-,-,18.35,83.21,2025-12-06 17:00:00,0.5,2025-12-06,17
138,Andra Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,521,VIZIANAGARAM,-,-,-,-,-,-,-,-,-,18.35,83.21,2025-12-22 10:00:00,339.5,2025-12-22,10
139,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-14 15:45:00,4.0,2025-07-14,15
140,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-14 16:00:00,4.0,2025-07-14,16
141,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-14 20:00:00,0.5,2025-07-14,20
142,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-14 21:00:00,2.5,2025-07-14,21
143,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-16 23:00:00,0.5,2025-07-16,23
144,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-21 05:00:00,0.5,2025-07-21,5
145,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-23 07:00:00,0.5,2025-07-23,7
146,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-23 21:00:00,3.0,2025-07-23,21
147,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-07-23 23:00:00,0.5,2025-07-23,23
148,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-03 19:00:00,1.0,2025-08-03,19
149,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-03 20:00:00,1.0,2025-08-03,20
150,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-04 14:00:00,6.0,2025-08-04,14
151,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-04 15:00:00,16.0,2025-08-04,15
152,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-04 16:00:00,9.0,2025-08-04,16
153,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-04 17:00:00,0.5,2025-08-04,17
154,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-06 08:30:00,361.5,2025-08-06,8
155,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-06 09:00:00,96.0,2025-08-06,9
156,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-07 20:00:00,27.0,2025-08-07,20
157,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-07 21:00:00,19.5,2025-08-07,21
158,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-07 22:00:00,0.5,2025-08-07,22
159,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-08 06:00:00,34.0,2025-08-08,6
160,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-08 21:00:00,34.0,2025-08-08,21
161,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-08 22:00:00,20.5,2025-08-08,22
162,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-08 23:00:00,0.5,2025-08-08,23
163,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-10 18:00:00,42.5,2025-08-10,18
164,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-10 19:00:00,18.0,2025-08-10,19
165,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-10 20:00:00,1.0,2025-08-10,20
166,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-10 21:00:00,1.5,2025-08-10,21
167,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-10 22:00:00,0.5,2025-08-10,22
168,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-11 17:00:00,1.0,2025-08-11,17
169,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-11 18:00:00,1.5,2025-08-11,18
170,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-12 01:00:00,0.5,2025-08-12,1
171,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-12 02:00:00,5.0,2025-08-12,2
172,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-12 04:00:00,0.5,2025-08-12,4
173,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-12 05:00:00,0.5,2025-08-12,5
174,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 06:00:00,1.0,2025-08-13,6
175,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 07:00:00,0.5,2025-08-13,7
176,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 08:00:00,3.5,2025-08-13,8
177,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 09:00:00,2.0,2025-08-13,9
178,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 11:00:00,0.5,2025-08-13,11
179,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 12:00:00,1.5,2025-08-13,12
180,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 13:00:00,0.5,2025-08-13,13
181,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 14:00:00,0.5,2025-08-13,14
182,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-13 23:00:00,0.5,2025-08-13,23
183,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-14 17:00:00,1.5,2025-08-14,17
184,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-14 18:00:00,0.5,2025-08-14,18
185,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-15 16:00:00,1.0,2025-08-15,16
186,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-15 21:00:00,2.5,2025-08-15,21
187,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-16 01:00:00,0.5,2025-08-16,1
188,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-16 15:00:00,0.5,2025-08-16,15
189,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-16 22:00:00,0.5,2025-08-16,22
190,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-16 23:00:00,2.5,2025-08-16,23
191,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-17 00:00:00,2.0,2025-08-17,0
192,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-17 01:00:00,1.0,2025-08-17,1
193,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-17 02:00:00,0.5,2025-08-17,2
194,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-17 20:00:00,0.5,2025-08-17,20
195,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-22 18:00:00,1.0,2025-08-22,18
196,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-22 19:00:00,0.5,2025-08-22,19
197,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-23 03:00:00,3.0,2025-08-23,3
198,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-23 04:00:00,12.0,2025-08-23,4
199,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-23 05:00:00,1.0,2025-08-23,5
200,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-23 06:00:00,5.0,2025-08-23,6
201,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-23 07:00:00,0.5,2025-08-23,7
202,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-27 21:00:00,25.5,2025-08-27,21
203,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-27 22:00:00,1.0,2025-08-27,22
204,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-28 19:00:00,0.5,2025-08-28,19
205,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-28 20:00:00,4.0,2025-08-28,20
206,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-08-28 22:00:00,1.5,2025-08-28,22
207,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-01 00:00:00,2.5,2025-09-01,0
208,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-07 00:00:00,1.5,2025-09-07,0
209,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-11 02:00:00,15.5,2025-09-11,2
210,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-11 03:00:00,2.5,2025-09-11,3
211,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-11 04:00:00,1.0,2025-09-11,4
212,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-11 05:00:00,1.0,2025-09-11,5
213,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-14 02:00:00,6.5,2025-09-14,2
214,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-14 03:00:00,19.5,2025-09-14,3
215,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-14 04:00:00,13.5,2025-09-14,4
216,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-14 05:00:00,7.0,2025-09-14,5
217,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-14 06:00:00,21.0,2025-09-14,6
218,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-16 03:00:00,39.0,2025-09-16,3
219,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-16 04:00:00,3.0,2025-09-16,4
220,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-16 05:00:00,0.5,2025-09-16,5
221,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-17 01:00:00,9.5,2025-09-17,1
222,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-17 02:00:00,29.5,2025-09-17,2
223,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-17 06:00:00,0.5,2025-09-17,6
224,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-17 18:00:00,16.0,2025-09-17,18
225,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-20 06:00:00,1.0,2025-09-20,6
226,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-20 07:00:00,0.5,2025-09-20,7
227,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-22 19:00:00,3.5,2025-09-22,19
228,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-22 20:00:00,0.5,2025-09-22,20
229,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-09-30 01:00:00,0.5,2025-09-30,1
230,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-03 02:00:00,1.0,2025-10-03,2
231,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-03 03:00:00,2.0,2025-10-03,3
232,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-03 15:00:00,0.5,2025-10-03,15
233,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-04 07:00:00,4.0,2025-10-04,7
234,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-04 08:00:00,3.0,2025-10-04,8
235,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-04 10:00:00,1.0,2025-10-04,10
236,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-04 11:00:00,0.5,2025-10-04,11
237,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-08 16:00:00,44.0,2025-10-08,16
238,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-08 17:00:00,15.0,2025-10-08,17
239,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-09 03:00:00,0.5,2025-10-09,3
240,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-15 04:00:00,3.5,2025-10-15,4
241,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-15 07:00:00,1.0,2025-10-15,7
242,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-15 08:00:00,1.5,2025-10-15,8
243,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-16 12:00:00,0.5,2025-10-16,12
244,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-16 16:00:00,4.5,2025-10-16,16
245,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-17 06:00:00,1.0,2025-10-17,6
246,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-17 18:00:00,2.0,2025-10-17,18
247,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-17 19:00:00,0.5,2025-10-17,19
248,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-18 00:00:00,2.5,2025-10-18,0
249,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-18 01:00:00,0.5,2025-10-18,1
250,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-18 02:00:00,2.0,2025-10-18,2
251,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 03:00:00,5.5,2025-10-20,3
252,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 06:00:00,0.5,2025-10-20,6
253,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 07:00:00,1.0,2025-10-20,7
254,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 08:00:00,1.5,2025-10-20,8
255,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 09:00:00,3.5,2025-10-20,9
256,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-20 18:00:00,1.0,2025-10-20,18
257,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 07:00:00,1.5,2025-10-21,7
258,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 08:00:00,7.0,2025-10-21,8
259,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 09:00:00,2.5,2025-10-21,9
260,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 11:00:00,4.5,2025-10-21,11
261,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 12:00:00,1.5,2025-10-21,12
262,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 13:00:00,4.0,2025-10-21,13
263,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 14:00:00,0.5,2025-10-21,14
264,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 19:00:00,0.5,2025-10-21,19
265,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-21 22:00:00,2.5,2025-10-21,22
266,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 02:00:00,1.5,2025-10-22,2
267,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 03:00:00,3.5,2025-10-22,3
268,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 04:00:00,17.0,2025-10-22,4
269,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 08:00:00,1.0,2025-10-22,8
270,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 19:00:00,16.5,2025-10-22,19
271,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 20:00:00,51.5,2025-10-22,20
272,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-22 21:00:00,1.0,2025-10-22,21
273,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-23 23:00:00,36.5,2025-10-23,23
274,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-24 01:00:00,0.5,2025-10-24,1
275,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-24 02:00:00,0.5,2025-10-24,2
276,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-24 03:00:00,0.5,2025-10-24,3
277,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-26 18:00:00,1.5,2025-10-26,18
278,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-27 12:00:00,0.5,2025-10-27,12
279,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-27 21:00:00,0.5,2025-10-27,21
280,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42,79.75,2025-10-27 22:00:00,0.5,2025-10-27,22
