SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
25300,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-27 11:00:00,4.5,2025-08-27,11
25301,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-27 11:00:00,4.5,2025-08-27,11
25302,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-27 12:00:00,2.0,2025-08-27,12
25303,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-27 12:00:00,2.0,2025-08-27,12
25304,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-27 22:00:00,4.0,2025-08-27,22
25305,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 03:00:00,1.0,2025-08-28,3
25306,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 03:00:00,1.0,2025-08-28,3
25307,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 04:00:00,10.0,2025-08-28,4
25308,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 05:00:00,12.0,2025-08-28,5
25309,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 05:00:00,12.0,2025-08-28,5
25310,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 06:00:00,2.0,2025-08-28,6
25311,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 06:00:00,2.0,2025-08-28,6
25312,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 07:00:00,12.5,2025-08-28,7
25313,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 07:00:00,12.5,2025-08-28,7
25314,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 08:00:00,6.0,2025-08-28,8
25315,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 09:00:00,6.0,2025-08-28,9
25316,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 09:00:00,6.0,2025-08-28,9
25317,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 10:00:00,3.0,2025-08-28,10
25318,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 10:00:00,3.0,2025-08-28,10
25319,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-08-28 11:00:00,0.5,2025-08-28,11
25320,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 00:00:00,1.0,2025-09-01,0
25321,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 01:00:00,29.5,2025-09-01,1
25322,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 02:00:00,2.0,2025-09-01,2
25323,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 03:00:00,4.5,2025-09-01,3
25324,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 04:00:00,8.0,2025-09-01,4
25325,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 04:00:00,8.0,2025-09-01,4
25326,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 05:00:00,4.5,2025-09-01,5
25327,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 05:00:00,4.5,2025-09-01,5
25328,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 06:00:00,2.0,2025-09-01,6
25329,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 06:00:00,2.0,2025-09-01,6
25330,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 07:00:00,1.0,2025-09-01,7
25331,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 07:00:00,1.0,2025-09-01,7
25332,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 08:00:00,0.5,2025-09-01,8
25333,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-01 08:00:00,0.5,2025-09-01,8
25334,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-02 16:00:00,0.5,2025-09-02,16
25335,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-02 16:00:00,0.5,2025-09-02,16
25336,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-02 22:00:00,0.5,2025-09-02,22
25337,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-07 13:00:00,4.5,2025-09-07,13
25338,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-07 13:00:00,4.5,2025-09-07,13
25339,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-09 12:00:00,4.0,2025-09-09,12
25340,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-09 12:00:00,4.0,2025-09-09,12
25341,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-09 15:00:00,9.0,2025-09-09,15
25342,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-09 15:00:00,9.0,2025-09-09,15
25343,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 15:00:00,1.0,2025-09-10,15
25344,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 15:00:00,1.0,2025-09-10,15
25345,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 16:00:00,0.5,2025-09-10,16
25346,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 16:00:00,0.5,2025-09-10,16
25347,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 17:00:00,1.0,2025-09-10,17
25348,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 17:00:00,1.0,2025-09-10,17
25349,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 18:00:00,0.5,2025-09-10,18
25350,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-10 18:00:00,0.5,2025-09-10,18
25351,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 00:00:00,9.0,2025-09-11,0
25352,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 00:00:00,9.0,2025-09-11,0
25353,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 01:00:00,26.0,2025-09-11,1
25354,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 02:00:00,1.0,2025-09-11,2
25355,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 02:00:00,1.0,2025-09-11,2
25356,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 03:00:00,1.0,2025-09-11,3
25357,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 04:00:00,2.5,2025-09-11,4
25358,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 05:00:00,1.0,2025-09-11,5
25359,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-11 05:00:00,1.0,2025-09-11,5
25360,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 15:00:00,9.5,2025-09-13,15
25361,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 15:00:00,9.5,2025-09-13,15
25362,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 16:00:00,14.5,2025-09-13,16
25363,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 16:00:00,14.5,2025-09-13,16
25364,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 17:00:00,1.5,2025-09-13,17
25365,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 17:00:00,1.5,2025-09-13,17
25366,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 18:00:00,2.0,2025-09-13,18
25367,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 18:00:00,2.0,2025-09-13,18
25368,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-13 19:00:00,1.0,2025-09-13,19
25369,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-14 00:00:00,0.5,2025-09-14,0
25370,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-20 20:00:00,12.5,2025-09-20,20
25371,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-20 21:00:00,43.5,2025-09-20,21
25372,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-21 23:00:00,20.0,2025-09-21,23
25373,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-22 00:00:00,4.5,2025-09-22,0
25374,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-22 01:00:00,3.5,2025-09-22,1
25375,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-22 02:00:00,0.5,2025-09-22,2
25376,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-23 16:00:00,3.5,2025-09-23,16
25377,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-23 17:00:00,1.5,2025-09-23,17
25378,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-24 19:00:00,1.0,2025-09-24,19
25379,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-24 20:00:00,3.5,2025-09-24,20
25380,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-24 21:00:00,1.5,2025-09-24,21
25381,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-24 22:00:00,0.5,2025-09-24,22
25382,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-24 23:00:00,0.5,2025-09-24,23
25383,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-26 02:00:00,0.5,2025-09-26,2
25384,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-27 01:00:00,1.0,2025-09-27,1
25385,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-27 02:00:00,1.5,2025-09-27,2
25386,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-27 03:00:00,1.5,2025-09-27,3
25387,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-27 04:00:00,0.5,2025-09-27,4
25388,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-09-27 05:00:00,0.5,2025-09-27,5
25389,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-04 17:00:00,7.5,2025-10-04,17
25390,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-04 18:00:00,19.5,2025-10-04,18
25391,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-06 17:00:00,0.5,2025-10-06,17
25392,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-06 18:00:00,4.0,2025-10-06,18
25393,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-06 22:00:00,0.5,2025-10-06,22
25394,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-07 15:00:00,1.0,2025-10-07,15
25395,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-09 03:00:00,2.0,2025-10-09,3
25396,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-11 04:00:00,0.5,2025-10-11,4
25397,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-12 16:00:00,0.5,2025-10-12,16
25398,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-12 17:00:00,3.5,2025-10-12,17
25399,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 06:00:00,0.5,2025-10-13,6
25400,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 07:00:00,1.0,2025-10-13,7
25401,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 11:00:00,1.5,2025-10-13,11
25402,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 12:00:00,4.0,2025-10-13,12
25403,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 13:00:00,0.5,2025-10-13,13
25404,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-13 14:00:00,0.5,2025-10-13,14
25405,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-19 03:00:00,0.5,2025-10-19,3
25406,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-19 04:00:00,3.5,2025-10-19,4
25407,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-19 05:00:00,2.5,2025-10-19,5
25408,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-19 06:00:00,1.5,2025-10-19,6
25409,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-21 16:00:00,2.0,2025-10-21,16
25410,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-21 17:00:00,2.0,2025-10-21,17
25411,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-23 13:00:00,3.0,2025-10-23,13
25412,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-23 14:00:00,13.0,2025-10-23,14
25413,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-23 15:00:00,0.5,2025-10-23,15
25414,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-10-23 16:00:00,0.5,2025-10-23,16
25415,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-11-03 16:00:00,2.5,2025-11-03,16
25416,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-12-01 01:00:00,1.0,2025-12-01,1
25417,Lanka sagar,Telangana SW,36,Telangana,509,KHAMMAM,-,-,-,-,-,-,-,-,-,17.206,80.657,2025-12-01 02:00:00,0.5,2025-12-01,2
25418,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-05-30 17:00:00,2.0,2023-05-30,17
25419,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-04 19:00:00,1.0,2023-06-04,19
25420,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-04 20:00:00,2.0,2023-06-04,20
25421,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-21 19:00:00,1.0,2023-06-21,19
25422,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-21 20:00:00,2.0,2023-06-21,20
25423,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-24 02:00:00,1.0,2023-06-24,2
25424,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-25 01:00:00,0.5,2023-06-25,1
25425,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-25 02:00:00,2.0,2023-06-25,2
25426,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-25 03:00:00,0.5,2023-06-25,3
25427,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-25 23:00:00,1.5,2023-06-25,23
25428,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-26 13:00:00,0.5,2023-06-26,13
25429,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-27 23:00:00,1.0,2023-06-27,23
25430,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-28 23:00:00,1.5,2023-06-28,23
25431,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-06-29 00:00:00,1.5,2023-06-29,0
25432,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-04 03:00:00,0.5,2023-07-04,3
25433,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-04 16:00:00,7.0,2023-07-04,16
25434,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-04 17:00:00,21.5,2023-07-04,17
25435,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-04 18:00:00,2.5,2023-07-04,18
25436,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-04 19:00:00,2.0,2023-07-04,19
25437,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-05 03:00:00,1.5,2023-07-05,3
25438,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-05 04:00:00,23.0,2023-07-05,4
25439,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-05 05:00:00,4.5,2023-07-05,5
25440,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 03:00:00,5.0,2023-07-06,3
25441,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 04:00:00,10.5,2023-07-06,4
25442,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 05:00:00,0.5,2023-07-06,5
25443,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 06:00:00,0.5,2023-07-06,6
25444,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 18:00:00,9.0,2023-07-06,18
25445,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 19:00:00,1.0,2023-07-06,19
25446,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 20:00:00,2.0,2023-07-06,20
25447,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 21:00:00,2.0,2023-07-06,21
25448,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 22:00:00,2.5,2023-07-06,22
25449,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-06 23:00:00,1.0,2023-07-06,23
25450,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-07 00:00:00,0.5,2023-07-07,0
25451,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 00:00:00,0.5,2023-07-08,0
25452,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 01:00:00,0.5,2023-07-08,1
25453,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 03:00:00,0.5,2023-07-08,3
25454,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 17:00:00,14.5,2023-07-08,17
25455,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 18:00:00,0.5,2023-07-08,18
25456,Lower Manair Dam_1,Telangana SW,36,Telangana,508,KARIMNAGAR,-,-,-,-,-,-,-,-,-,18.4,79.131,2023-07-08 19:00:00,0.5,2023-07-08,19
