SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
146,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-07-2025 21:00,3
147,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-07-2025 23:00,0.5
148,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-08-2025 19:00,1
149,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-08-2025 20:00,1
150,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-08-2025 14:00,6
151,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-08-2025 15:00,16
152,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-08-2025 16:00,9
153,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-08-2025 17:00,0.5
154,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,06-08-2025 08:30,361.5
155,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,06-08-2025 09:00,96
156,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2025 20:00,27
157,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2025 21:00,19.5
158,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2025 22:00,0.5
159,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-08-2025 06:00,34
160,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-08-2025 21:00,34
161,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-08-2025 22:00,20.5
162,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-08-2025 23:00,0.5
163,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,10-08-2025 18:00,42.5
164,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,10-08-2025 19:00,18
165,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,10-08-2025 20:00,1
166,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,10-08-2025 21:00,1.5
167,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,10-08-2025 22:00,0.5
168,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-08-2025 17:00,1
169,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-08-2025 18:00,1.5
170,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,12-08-2025 01:00,0.5
171,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,12-08-2025 02:00,5
172,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,12-08-2025 04:00,0.5
173,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,12-08-2025 05:00,0.5
174,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 06:00,1
175,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 07:00,0.5
176,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 08:00,3.5
177,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 09:00,2
178,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 11:00,0.5
179,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 12:00,1.5
180,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 13:00,0.5
181,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 14:00,0.5
182,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,13-08-2025 23:00,0.5
183,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-08-2025 17:00,1.5
184,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-08-2025 18:00,0.5
185,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,15-08-2025 16:00,1
186,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,15-08-2025 21:00,2.5
187,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-08-2025 01:00,0.5
188,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-08-2025 15:00,0.5
189,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-08-2025 22:00,0.5
190,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-08-2025 23:00,2.5
191,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-08-2025 00:00,2
192,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-08-2025 01:00,1
193,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-08-2025 02:00,0.5
194,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-08-2025 20:00,0.5
195,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-08-2025 18:00,1
196,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-08-2025 19:00,0.5
197,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2025 03:00,3
198,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2025 04:00,12
199,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2025 05:00,1
200,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2025 06:00,5
201,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2025 07:00,0.5
202,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-08-2025 21:00,25.5
203,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-08-2025 22:00,1
204,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-08-2025 19:00,0.5
205,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-08-2025 20:00,4
206,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-08-2025 22:00,1.5
207,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,01-09-2025 00:00,2.5
208,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-09-2025 00:00,1.5
209,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-09-2025 02:00,15.5
210,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-09-2025 03:00,2.5
211,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-09-2025 04:00,1
212,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-09-2025 05:00,1
213,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-09-2025 02:00,6.5
214,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-09-2025 03:00,19.5
215,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-09-2025 04:00,13.5
216,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-09-2025 05:00,7
217,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,14-09-2025 06:00,21
218,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-09-2025 03:00,39
219,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-09-2025 04:00,3
220,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-09-2025 05:00,0.5
221,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-09-2025 01:00,9.5
222,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-09-2025 02:00,29.5
223,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-09-2025 06:00,0.5
224,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-09-2025 18:00,16
225,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-09-2025 06:00,1
226,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-09-2025 07:00,0.5
227,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-09-2025 19:00,3.5
228,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-09-2025 20:00,0.5
229,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,30-09-2025 01:00,0.5
230,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-10-2025 02:00,1
231,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-10-2025 03:00,2
232,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-10-2025 15:00,0.5
233,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-10-2025 07:00,4
234,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-10-2025 08:00,3
235,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-10-2025 10:00,1
236,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,04-10-2025 11:00,0.5
237,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-10-2025 16:00,44
238,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,08-10-2025 17:00,15
239,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,09-10-2025 03:00,0.5
240,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,15-10-2025 04:00,3.5
241,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,15-10-2025 07:00,1
242,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,15-10-2025 08:00,1.5
243,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-10-2025 12:00,0.5
244,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,16-10-2025 16:00,4.5
245,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-10-2025 06:00,1
246,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-10-2025 18:00,2
247,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,17-10-2025 19:00,0.5
248,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,18-10-2025 00:00,2.5
249,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,18-10-2025 01:00,0.5
250,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,18-10-2025 02:00,2
251,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 03:00,5.5
252,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 06:00,0.5
253,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 07:00,1
254,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 08:00,1.5
255,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 09:00,3.5
256,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,20-10-2025 18:00,1
257,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 07:00,1.5
258,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 08:00,7
259,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 09:00,2.5
260,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 11:00,4.5
261,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 12:00,1.5
262,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 13:00,4
263,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 14:00,0.5
264,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 19:00,0.5
265,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,21-10-2025 22:00,2.5
266,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 02:00,1.5
267,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 03:00,3.5
268,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 04:00,17
269,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 08:00,1
270,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 19:00,16.5
271,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 20:00,51.5
272,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,22-10-2025 21:00,1
273,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-10-2025 23:00,36.5
274,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-10-2025 01:00,0.5
275,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-10-2025 02:00,0.5
276,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-10-2025 03:00,0.5
277,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,26-10-2025 18:00,1.5
278,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-10-2025 12:00,0.5
279,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-10-2025 21:00,0.5
280,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-10-2025 22:00,0.5
281,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,27-10-2025 23:00,1
282,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 01:00,2
283,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 02:00,0.5
284,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 03:00,3
285,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 04:00,1
286,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 06:00,2
287,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 07:00,1.5
288,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 08:00,4.5
289,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 09:00,1.5
290,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 10:00,2.5
291,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 11:00,2
292,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,28-10-2025 12:00,0.5
293,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,12-06-2025 18:00,0.5
294,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,20-07-2025 20:00,7.5
295,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,20-07-2025 21:00,11.5
296,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,20-07-2025 22:00,1
297,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,20-07-2025 23:00,3.5
298,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 01:00,0.5
299,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 02:00,0.5
300,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 03:00,0.5
301,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 06:00,1
302,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 07:00,0.5
303,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2025 09:00,0.5
